education_num,capital_gain,hours_per_week,sex,age,cluster
12,0.0,45,1,25,0
10,0.0,16,0,23,1
9,0.0,50,1,52,0
9,0.0,36,0,62,1
13,0.0,40,0,31,1
7,0.0,60,1,19,0
10,0.0,40,1,53,0
9,0.0,40,0,25,1
9,0.0,40,1,45,0
5,1092.8412024287468,40,1,69,3
9,0.0,40,1,49,0
13,0.0,27,0,42,1
9,0.0,40,1,44,0
10,0.0,41,1,56,0
9,0.0,40,1,37,0
13,0.0,45,1,37,0
10,0.0,40,0,22,1
13,0.0,40,1,34,0
9,0.0,40,1,36,0
10,0.0,65,1,28,0
13,0.0,50,1,28,0
3,0.0,20,1,73,0
9,0.0,60,1,37,0
13,0.0,65,0,24,1
9,0.0,38,0,30,1
11,0.0,40,1,38,0
10,0.0,40,1,50,0
15,1092.8412024287468,40,1,43,3
9,0.0,40,1,42,0
10,0.0,38,0,54,1
12,0.0,58,0,27,1
10,0.0,45,1,39,0
10,0.0,40,0,27,1
9,0.0,66,1,30,0
9,0.0,40,1,30,0
10,0.0,40,1,37,0
13,0.0,60,1,50,0
10,0.0,40,0,36,1
10,0.0,10,1,22,0
10,0.0,40,1,21,0
13,0.0,42,1,33,0
4,0.0,25,0,76,1
13,0.0,40,1,37,0
10,0.0,60,1,34,0
9,0.0,97,1,29,0
9,0.0,40,1,29,0
13,0.0,40,1,28,0
10,0.0,35,1,73,0
10,0.0,40,0,43,1
10,0.0,40,1,39,0
6,0.0,6,0,74,1
13,0.0,30,1,27,0
9,0.0,60,1,47,0
9,0.0,24,0,90,1
13,0.0,60,1,47,0
13,0.0,40,1,42,0
13,0.0,40,1,69,0
13,0.0,20,0,23,1
9,0.0,30,1,44,0
9,1092.8412024287468,40,1,41,3
10,0.0,40,1,47,0
13,1092.8412024287468,40,1,43,3
10,0.0,40,1,33,0
7,0.0,30,0,48,1
13,0.0,60,1,39,0
14,0.0,40,0,43,1
9,0.0,40,0,52,1
9,0.0,20,0,18,1
9,0.0,45,1,27,0
13,0.0,45,1,27,0
9,0.0,40,0,45,1
11,0.0,20,1,24,0
10,0.0,40,0,25,1
6,0.0,35,1,42,0
4,0.0,40,1,63,0
9,0.0,46,0,40,1
15,1092.8412024287468,60,1,47,3
9,0.0,50,1,42,0
10,0.0,45,0,42,1
13,0.0,40,1,63,0
13,0.0,55,0,37,1
9,0.0,20,1,65,0
13,1092.8412024287468,50,1,62,3
9,0.0,40,1,46,0
9,0.0,25,0,23,1
13,0.0,45,0,47,1
10,0.0,20,1,20,0
9,0.0,40,1,28,0
9,0.0,40,1,61,0
9,0.0,72,0,30,1
13,0.0,72,1,30,0
13,0.0,50,1,29,0
9,0.0,40,0,39,1
7,0.0,35,0,23,1
7,0.0,40,0,32,1
9,0.0,34,0,63,1
10,0.0,15,0,19,1
16,0.0,60,1,57,0
13,0.0,40,1,41,0
11,0.0,40,1,23,0
16,0.0,20,1,30,0
12,0.0,50,1,43,0
4,0.0,25,1,64,0
3,0.0,40,1,56,0
9,0.0,40,1,32,0
9,0.0,45,1,55,0
7,0.0,12,0,17,1
6,0.0,20,1,17,0
10,0.0,65,0,29,1
9,0.0,50,1,37,0
9,0.0,22,0,39,1
13,0.0,40,0,36,1
13,0.0,55,1,50,0
10,0.0,50,0,31,1
10,0.0,32,0,56,1
10,1092.8412024287468,40,1,51,3
10,0.0,30,0,20,1
13,1092.8412024287468,55,1,53,3
14,0.0,35,0,33,1
10,0.0,20,0,27,1
10,1092.8412024287468,40,1,40,3
10,0.0,32,0,45,1
11,1092.8412024287468,40,1,54,3
9,0.0,50,1,33,0
6,0.0,60,1,36,0
14,0.0,55,1,42,0
10,0.0,40,0,33,1
13,0.0,45,1,52,0
14,0.0,40,0,41,1
10,0.0,40,1,30,0
10,0.0,40,1,22,0
13,1092.8412024287468,60,1,47,3
3,0.0,40,1,26,0
7,0.0,40,1,36,0
9,0.0,40,1,35,0
10,0.0,40,1,46,0
13,0.0,8,0,24,1
11,1092.8412024287468,52,1,30,3
9,0.0,40,1,38,0
9,0.0,45,0,50,1
10,0.0,40,0,41,1
9,0.0,60,1,38,0
13,0.0,48,1,36,0
9,0.0,50,1,47,0
10,0.0,16,0,59,1
16,0.0,60,1,59,0
10,0.0,45,1,52,0
11,0.0,60,1,37,0
13,0.0,40,0,52,1
12,0.0,45,1,51,0
13,0.0,55,1,67,0
6,0.0,20,0,68,1
5,0.0,6,0,71,1
14,0.0,40,1,49,0
9,0.0,40,1,35,0
9,0.0,40,1,18,0
6,0.0,40,0,29,1
13,0.0,60,1,47,0
5,0.0,40,1,31,0
10,0.0,40,1,22,0
9,0.0,26,0,57,1
10,0.0,15,0,18,1
9,0.0,40,1,32,0
9,0.0,40,1,39,0
13,0.0,40,0,37,1
9,0.0,50,1,51,0
10,0.0,40,1,48,0
9,0.0,55,1,39,0
13,0.0,45,1,35,0
3,1092.8412024287468,40,1,40,3
9,0.0,25,1,19,0
9,0.0,40,1,28,0
10,0.0,40,0,23,1
10,0.0,35,1,18,0
13,0.0,40,1,23,0
7,1092.8412024287468,40,1,47,3
13,0.0,40,1,42,0
10,0.0,40,1,25,0
6,0.0,12,0,17,1
13,0.0,45,0,34,1
12,0.0,40,1,29,0
10,0.0,40,0,22,1
9,0.0,40,1,46,0
9,0.0,24,1,69,0
9,0.0,60,1,50,0
10,0.0,40,1,45,0
14,0.0,40,0,41,1
13,0.0,40,1,47,0
7,0.0,40,0,64,1
10,0.0,35,1,29,0
15,1092.8412024287468,72,0,29,2
7,0.0,20,0,17,1
9,0.0,60,1,24,0
9,0.0,40,1,28,0
9,1092.8412024287468,50,1,35,3
13,0.0,60,1,48,0
11,0.0,38,0,36,1
11,0.0,40,0,38,1
9,0.0,40,1,49,0
14,0.0,40,1,42,0
11,0.0,60,1,36,0
6,0.0,40,0,25,1
14,0.0,40,1,41,0
9,0.0,30,1,35,0
11,0.0,50,0,32,1
14,0.0,40,1,41,0
10,0.0,60,1,48,0
9,0.0,50,0,56,1
10,0.0,40,1,47,0
9,0.0,40,0,30,1
7,0.0,40,1,51,0
13,0.0,40,1,22,0
13,0.0,60,1,49,0
9,1092.8412024287468,48,1,26,3
13,0.0,40,1,35,0
10,0.0,40,1,34,0
9,0.0,40,1,51,0
13,0.0,40,1,26,0
10,1092.8412024287468,40,0,28,2
4,0.0,35,1,32,0
7,0.0,40,0,55,1
7,0.0,20,0,17,1
10,0.0,40,0,40,1
13,0.0,50,1,38,0
9,1092.8412024287468,40,0,67,2
9,0.0,40,1,44,0
10,1092.8412024287468,40,1,26,3
9,0.0,40,0,25,1
9,0.0,40,0,45,1
9,0.0,45,1,38,0
10,0.0,45,1,62,0
9,0.0,40,1,20,0
10,0.0,40,1,45,0
14,0.0,20,0,47,1
13,0.0,40,1,49,0
9,0.0,40,1,36,0
9,0.0,30,0,29,1
7,0.0,40,0,23,1
9,0.0,40,1,50,0
13,0.0,40,1,44,0
13,0.0,40,1,44,0
9,0.0,36,0,32,1
9,0.0,30,1,73,0
14,0.0,40,0,24,1
9,0.0,40,0,46,1
10,1092.8412024287468,36,1,61,3
14,0.0,40,0,37,1
11,0.0,40,1,29,0
12,0.0,40,1,40,0
7,0.0,12,1,17,0
9,0.0,40,0,30,1
9,0.0,40,0,19,1
16,0.0,60,1,30,0
9,0.0,35,0,47,1
10,0.0,40,1,25,0
13,0.0,40,0,41,1
9,0.0,40,1,47,0
12,0.0,40,0,27,1
9,0.0,44,1,42,0
9,0.0,20,0,49,1
13,0.0,40,1,37,0
10,0.0,15,1,19,0
9,0.0,38,1,24,0
15,0.0,40,1,34,0
13,0.0,40,1,33,0
10,0.0,40,0,44,1
13,1092.8412024287468,40,1,37,3
9,0.0,40,1,45,0
13,0.0,40,1,35,0
9,0.0,50,1,58,0
10,0.0,50,0,45,1
10,0.0,40,1,54,0
14,0.0,40,1,45,0
10,1092.8412024287468,50,1,69,3
9,0.0,40,1,24,0
9,0.0,40,1,36,0
6,0.0,38,0,61,1
13,1092.8412024287468,60,1,57,3
9,0.0,40,1,56,0
14,0.0,45,1,35,0
13,0.0,50,1,51,0
7,0.0,40,0,50,1
10,0.0,43,0,25,1
14,0.0,50,1,46,0
13,0.0,25,0,23,1
9,0.0,40,1,44,0
9,0.0,40,0,38,1
10,0.0,40,0,25,1
6,0.0,15,0,18,1
9,1092.8412024287468,60,1,40,3
8,0.0,40,0,31,1
9,0.0,45,1,33,0
11,0.0,40,0,35,1
14,0.0,45,1,55,0
9,0.0,30,1,19,0
10,0.0,40,1,31,0
14,0.0,40,1,43,0
14,0.0,47,1,49,0
15,0.0,45,1,48,0
9,0.0,34,0,27,1
14,1092.8412024287468,60,1,38,3
9,1092.8412024287468,35,0,35,2
9,0.0,40,1,29,0
13,0.0,2,1,27,0
5,0.0,43,1,31,0
13,0.0,40,1,26,0
9,0.0,35,1,53,0
9,0.0,30,0,23,1
9,0.0,46,1,32,0
13,0.0,40,0,36,1
9,0.0,50,1,22,0
10,0.0,40,0,62,1
9,0.0,44,1,41,0
13,0.0,50,1,59,0
9,0.0,40,0,43,1
9,0.0,40,1,34,0
10,0.0,40,0,27,1
10,0.0,60,1,35,0
9,0.0,60,1,41,0
13,0.0,32,1,42,0
10,0.0,48,1,24,0
9,0.0,72,1,35,0
10,0.0,40,0,40,1
4,0.0,45,0,46,1
10,0.0,40,1,45,0
9,0.0,40,1,33,0
9,0.0,7,0,68,1
13,0.0,45,0,33,1
10,0.0,20,1,23,0
13,0.0,60,1,42,0
10,0.0,45,1,30,0
10,0.0,40,0,35,1
9,0.0,50,0,40,1
14,1092.8412024287468,30,1,36,3
5,0.0,50,0,46,1
9,0.0,40,1,49,0
9,0.0,60,1,41,0
14,0.0,38,1,26,0
9,0.0,20,0,37,1
10,0.0,40,1,50,0
10,0.0,20,1,20,0
16,1092.8412024287468,45,1,59,3
10,0.0,40,1,30,0
9,0.0,45,1,23,0
13,0.0,40,1,44,0
13,0.0,40,1,28,0
10,0.0,40,0,48,1
9,0.0,40,0,34,1
13,0.0,99,1,58,0
10,0.0,40,1,33,0
13,0.0,84,1,38,0
13,1092.8412024287468,40,1,49,3
2,0.0,20,0,67,1
6,0.0,40,0,23,1
10,0.0,40,1,42,0
9,0.0,40,0,54,1
14,0.0,40,1,49,0
14,0.0,60,1,35,0
9,0.0,40,1,26,0
9,1092.8412024287468,40,1,31,3
9,0.0,40,1,36,0
6,0.0,40,1,25,0
14,0.0,60,1,35,0
14,0.0,40,1,40,0
12,0.0,50,0,52,1
13,0.0,40,1,42,0
14,0.0,40,0,50,1
10,0.0,40,1,52,0
14,0.0,40,1,51,0
10,0.0,40,1,19,0
11,0.0,40,1,43,0
8,0.0,40,1,57,0
9,0.0,60,1,35,0
13,0.0,30,0,30,1
9,0.0,40,1,38,0
10,0.0,40,0,45,1
9,0.0,40,1,23,0
10,0.0,40,0,22,1
10,0.0,38,1,60,0
13,0.0,48,0,45,1
9,1092.8412024287468,40,1,26,3
6,0.0,40,1,49,0
10,0.0,35,0,29,1
10,1092.8412024287468,40,1,47,3
9,0.0,35,1,40,0
9,1092.8412024287468,35,0,34,2
14,0.0,40,1,42,0
2,0.0,35,1,33,0
9,0.0,40,1,63,0
9,0.0,40,1,53,0
11,0.0,40,1,38,0
10,0.0,45,1,44,0
6,0.0,40,1,43,0
14,0.0,32,1,26,0
9,0.0,40,1,56,0
11,0.0,40,0,39,1
4,0.0,48,1,44,0
9,0.0,48,1,34,0
12,0.0,40,0,40,1
10,0.0,40,1,38,0
10,0.0,40,0,44,1
10,0.0,72,1,34,0
13,0.0,20,1,22,0
10,0.0,20,0,58,1
10,0.0,30,0,43,1
9,0.0,40,1,23,0
10,0.0,40,0,41,1
10,0.0,35,1,44,0
9,0.0,40,1,32,0
12,0.0,56,1,38,0
10,0.0,50,1,47,0
9,0.0,30,0,24,1
14,0.0,40,1,39,0
8,0.0,54,1,32,0
9,0.0,50,1,40,0
9,0.0,45,0,34,1
9,1092.8412024287468,30,1,34,3
14,0.0,45,1,57,0
3,0.0,40,1,71,0
14,0.0,50,1,45,0
9,0.0,45,1,54,0
11,0.0,54,0,26,1
10,0.0,45,0,37,1
10,0.0,55,1,28,0
13,0.0,15,0,42,1
9,0.0,40,1,45,0
9,0.0,50,1,37,0
9,0.0,50,1,57,0
13,0.0,60,1,39,0
10,0.0,40,0,45,1
11,0.0,46,0,30,1
9,0.0,40,1,27,0
16,0.0,40,1,44,0
16,0.0,40,1,44,0
9,0.0,60,0,38,1
9,0.0,40,1,19,0
10,0.0,38,0,39,1
6,0.0,40,1,55,0
6,0.0,20,0,17,1
10,0.0,40,0,43,1
9,0.0,35,0,36,1
13,0.0,60,1,45,0
14,0.0,38,1,44,0
10,0.0,52,1,26,0
12,0.0,40,1,32,0
9,0.0,40,0,21,1
13,0.0,60,1,43,0
9,0.0,40,1,34,0
13,0.0,20,1,33,0
9,0.0,51,1,40,0
3,0.0,40,0,46,1
9,0.0,40,0,54,1
10,0.0,40,1,23,0
9,0.0,45,1,58,0
10,1092.8412024287468,40,1,25,3
14,1092.8412024287468,50,1,50,3
9,0.0,45,1,42,0
9,0.0,38,0,25,1
7,0.0,30,0,60,1
9,0.0,40,0,43,1
13,0.0,40,0,25,1
9,0.0,45,0,31,1
9,0.0,40,1,35,0
10,0.0,40,1,48,0
9,0.0,20,0,43,1
9,0.0,40,0,27,1
9,0.0,40,1,24,0
9,0.0,70,1,44,0
9,0.0,22,1,52,0
10,0.0,40,0,49,1
9,0.0,40,0,31,1
7,0.0,40,1,59,0
13,0.0,40,1,27,0
14,0.0,40,1,38,0
13,0.0,40,1,51,0
9,0.0,40,1,24,0
13,0.0,45,1,58,0
10,0.0,40,0,46,1
3,0.0,40,0,55,1
9,0.0,8,0,76,1
10,0.0,40,0,25,1
10,1092.8412024287468,40,1,51,3
9,0.0,40,1,33,0
9,0.0,40,1,46,0
10,0.0,40,0,51,1
11,0.0,40,0,42,1
13,1092.8412024287468,50,1,53,3
14,1092.8412024287468,35,0,33,2
13,1092.8412024287468,35,1,30,3
10,0.0,40,1,41,0
12,0.0,40,0,42,1
9,0.0,40,1,34,0
11,0.0,40,0,31,1
10,0.0,50,1,46,0
2,0.0,40,1,35,0
10,0.0,40,1,46,0
14,0.0,40,0,43,1
9,0.0,40,1,35,0
13,0.0,20,0,23,1
9,0.0,40,1,43,0
9,0.0,40,1,61,0
15,0.0,50,1,29,0
9,0.0,40,1,21,0
13,0.0,50,1,36,0
9,0.0,40,0,40,1
13,0.0,40,1,23,0
13,0.0,55,1,90,0
13,0.0,40,1,24,0
10,1092.8412024287468,12,0,20,2
14,0.0,60,1,40,0
11,0.0,55,1,37,0
9,0.0,40,0,31,1
9,0.0,40,1,22,0
10,0.0,40,1,25,0
14,0.0,60,1,47,0
11,0.0,40,1,48,0
5,0.0,40,0,28,1
10,0.0,40,1,20,0
10,0.0,40,0,51,1
9,0.0,40,0,32,1
6,0.0,40,1,55,0
13,0.0,40,0,41,1
14,1092.8412024287468,35,0,46,2
9,0.0,40,1,45,0
9,0.0,40,1,65,0
16,1092.8412024287468,50,1,45,3
10,0.0,40,0,22,1
15,0.0,50,1,42,0
13,1092.8412024287468,40,1,37,3
13,0.0,40,0,24,1
10,0.0,41,0,67,1
9,0.0,37,0,28,1
6,0.0,35,1,56,0
11,0.0,38,1,31,0
10,0.0,40,0,33,1
10,0.0,40,1,45,0
13,0.0,40,1,53,0
4,0.0,40,1,47,0
9,0.0,30,0,40,1
10,0.0,48,1,35,0
4,0.0,40,1,65,0
10,0.0,30,0,42,1
13,0.0,15,0,23,1
10,0.0,40,0,39,1
9,0.0,30,1,39,0
9,0.0,40,1,37,0
11,0.0,40,0,25,1
9,0.0,40,0,31,1
9,0.0,45,1,39,0
13,0.0,30,1,39,0
13,0.0,35,1,25,0
7,0.0,40,1,30,0
5,0.0,48,0,37,1
9,0.0,36,0,22,1
14,0.0,40,1,46,0
13,0.0,38,0,54,1
12,0.0,45,1,33,0
13,0.0,40,1,70,0
10,0.0,45,1,36,0
14,0.0,50,0,53,1
9,0.0,40,0,55,1
7,0.0,30,0,17,1
10,0.0,40,1,36,0
15,0.0,55,1,36,0
9,0.0,40,1,40,0
9,0.0,50,1,36,0
9,0.0,55,1,28,0
14,1092.8412024287468,40,1,39,3
3,0.0,45,1,49,0
9,0.0,40,1,63,0
10,0.0,20,1,61,0
9,0.0,60,1,48,0
9,0.0,40,1,55,0
9,0.0,20,1,20,0
9,0.0,40,1,49,0
9,0.0,40,1,27,0
6,0.0,33,0,37,1
9,0.0,40,1,32,0
16,0.0,60,1,33,0
11,0.0,26,1,47,0
9,0.0,40,1,34,0
9,0.0,35,0,61,1
9,0.0,40,1,25,0
12,0.0,30,1,26,0
9,0.0,30,0,18,1
9,0.0,50,1,35,0
9,0.0,35,1,56,0
11,0.0,40,1,40,0
8,0.0,38,0,24,1
9,0.0,40,0,66,1
9,0.0,40,0,42,1
9,0.0,20,1,28,0
10,0.0,35,0,39,1
11,0.0,25,1,65,0
10,0.0,20,0,20,1
9,1092.8412024287468,40,1,52,3
10,0.0,40,0,39,1
9,0.0,30,0,18,1
4,0.0,40,0,49,1
10,0.0,48,1,21,0
9,0.0,40,1,38,0
9,0.0,40,1,55,0
6,0.0,55,1,27,0
9,0.0,40,0,34,1
10,0.0,40,0,54,1
9,0.0,40,0,38,1
9,0.0,40,0,32,1
10,0.0,12,1,33,0
12,0.0,50,1,32,0
14,0.0,50,1,34,0
13,0.0,30,1,46,0
14,0.0,40,1,48,0
10,0.0,40,1,23,0
4,0.0,40,1,48,0
9,0.0,37,1,67,0
13,0.0,20,0,25,1
10,1092.8412024287468,38,1,43,3
12,0.0,40,0,27,1
2,0.0,40,1,56,0
10,0.0,48,1,54,0
9,0.0,46,1,39,0
9,0.0,25,0,60,1
10,0.0,40,0,27,1
10,0.0,40,1,21,0
10,0.0,40,0,24,1
10,0.0,40,1,31,0
6,0.0,15,1,22,0
13,0.0,45,0,26,1
9,0.0,48,1,45,0
9,0.0,40,1,33,0
5,0.0,40,0,29,1
9,1092.8412024287468,40,0,72,2
9,0.0,60,1,35,0
9,0.0,40,1,53,0
10,0.0,40,0,40,1
9,0.0,30,1,20,0
9,1092.8412024287468,12,0,69,2
9,0.0,25,0,41,1
14,0.0,45,1,45,0
9,0.0,40,1,27,0
15,1092.8412024287468,60,1,46,3
10,0.0,35,1,55,0
10,0.0,40,1,31,0
10,0.0,55,0,45,1
9,0.0,5,1,64,0
10,0.0,45,1,38,0
6,0.0,40,1,17,0
9,0.0,20,0,33,1
8,0.0,50,0,22,1
10,0.0,30,0,23,1
9,0.0,40,1,25,0
13,1092.8412024287468,43,1,33,3
9,0.0,35,0,37,1
9,0.0,38,0,53,1
10,0.0,40,1,28,0
13,0.0,40,0,33,1
9,0.0,40,1,41,0
13,0.0,50,1,61,0
10,0.0,25,0,25,1
9,0.0,40,0,35,1
11,0.0,40,1,64,0
9,0.0,38,1,28,0
10,0.0,12,1,39,0
9,0.0,40,1,53,0
9,0.0,40,0,28,1
10,0.0,40,0,38,1
13,0.0,35,1,25,0
10,0.0,30,0,19,1
12,0.0,30,0,20,1
9,0.0,40,0,55,1
14,0.0,40,0,52,1
9,0.0,40,0,30,1
9,0.0,40,0,47,1
6,0.0,30,1,22,0
9,1092.8412024287468,40,1,24,3
13,0.0,40,0,26,1
9,0.0,45,1,27,0
5,0.0,40,1,57,0
14,0.0,60,0,18,1
13,0.0,45,1,30,0
13,0.0,50,0,34,1
10,1092.8412024287468,60,1,40,3
9,0.0,38,0,60,1
8,0.0,40,1,25,0
13,0.0,55,1,39,0
9,0.0,40,0,48,1
10,0.0,30,1,27,0
9,0.0,65,1,33,0
9,0.0,40,1,65,0
9,0.0,40,1,52,0
13,0.0,40,1,27,0
10,0.0,40,1,32,0
10,0.0,50,1,45,0
13,0.0,45,1,27,0
10,0.0,60,0,57,1
10,0.0,55,1,44,0
14,0.0,44,1,30,0
10,0.0,40,0,26,1
10,0.0,40,1,28,0
9,0.0,40,1,61,0
9,0.0,50,1,49,0
14,1092.8412024287468,40,1,33,3
12,0.0,50,1,50,0
4,0.0,99,1,53,0
9,0.0,40,1,33,0
10,0.0,10,1,22,0
13,0.0,40,1,45,0
9,0.0,40,1,47,0
13,0.0,40,1,52,0
9,0.0,36,0,57,1
9,1092.8412024287468,40,0,58,2
14,0.0,50,0,50,1
10,0.0,40,0,33,1
7,0.0,40,1,34,0
10,0.0,20,0,20,1
14,1092.8412024287468,50,1,37,3
12,0.0,40,0,57,1
9,0.0,48,1,57,0
12,0.0,8,0,21,1
10,0.0,40,1,40,0
10,0.0,40,1,23,0
9,0.0,20,1,54,0
10,0.0,40,1,38,0
10,1092.8412024287468,60,1,32,3
10,0.0,40,0,22,1
9,0.0,42,0,27,1
3,0.0,40,1,42,0
9,0.0,47,0,36,1
9,0.0,40,1,22,0
5,0.0,40,1,40,0
9,0.0,45,1,26,0
9,0.0,40,1,46,0
7,0.0,60,1,28,0
13,0.0,45,1,46,0
9,0.0,40,0,55,1
10,0.0,20,0,76,1
13,0.0,60,1,27,0
9,0.0,40,1,50,0
9,0.0,20,1,75,0
14,0.0,40,1,42,0
14,0.0,40,0,36,1
9,0.0,40,1,51,0
15,1092.8412024287468,55,1,43,3
13,0.0,40,1,44,0
3,0.0,45,1,60,0
13,0.0,45,1,47,0
7,0.0,15,1,73,0
9,0.0,40,1,27,0
9,1092.8412024287468,50,1,50,3
4,0.0,40,1,35,0
13,0.0,40,1,45,0
9,0.0,40,1,57,0
9,0.0,40,1,34,0
10,0.0,16,0,19,1
9,0.0,40,1,25,0
13,0.0,50,0,39,1
9,0.0,40,1,28,0
14,0.0,40,0,48,1
9,0.0,44,1,38,0
3,0.0,10,0,53,1
9,0.0,40,1,19,0
9,0.0,60,0,41,1
12,0.0,36,0,23,1
9,0.0,40,1,32,0
10,0.0,40,1,35,0
11,0.0,30,0,21,1
13,0.0,40,1,24,0
9,0.0,40,1,34,0
13,0.0,25,0,29,1
9,0.0,40,0,55,1
9,0.0,40,1,28,0
9,0.0,40,1,46,0
9,0.0,40,1,38,0
10,0.0,40,0,29,1
13,0.0,50,1,35,0
9,0.0,40,1,29,0
16,0.0,50,1,41,0
9,0.0,32,1,40,0
9,0.0,40,0,30,1
7,0.0,35,0,72,1
7,0.0,40,1,17,0
9,0.0,70,1,46,0
13,0.0,48,1,38,0
13,0.0,45,0,36,1
12,0.0,40,1,24,0
9,0.0,35,0,28,1
9,0.0,40,1,28,0
10,0.0,40,1,42,0
13,0.0,40,1,48,0
9,0.0,40,1,37,0
16,0.0,40,1,32,0
10,1092.8412024287468,40,1,55,3
10,0.0,40,1,30,0
4,0.0,10,0,68,1
9,0.0,30,0,45,1
9,0.0,40,0,26,1
10,0.0,40,0,22,1
10,0.0,40,1,22,0
10,1092.8412024287468,40,1,36,3
4,0.0,40,0,52,1
15,0.0,16,0,68,1
13,0.0,40,0,26,1
9,0.0,50,1,46,0
14,1092.8412024287468,40,1,53,3
7,0.0,8,0,17,1
13,0.0,75,1,29,0
10,0.0,50,1,41,0
10,0.0,40,0,45,1
10,0.0,50,0,57,1
13,0.0,30,1,30,0
9,0.0,45,1,46,0
12,0.0,40,1,45,0
12,0.0,52,1,40,0
9,1092.8412024287468,20,0,38,2
4,0.0,85,1,59,0
10,0.0,40,1,36,0
4,0.0,40,1,40,0
6,0.0,40,0,18,1
9,0.0,40,0,63,1
14,0.0,80,0,29,1
13,0.0,45,0,27,1
16,0.0,50,1,47,0
9,0.0,40,1,20,0
12,0.0,45,1,48,0
9,0.0,30,1,29,0
9,0.0,40,0,22,1
12,0.0,24,0,42,1
11,0.0,40,1,36,0
6,0.0,40,0,60,1
9,0.0,40,0,41,1
9,0.0,40,1,43,0
13,0.0,38,1,33,0
4,0.0,40,0,34,1
9,0.0,35,0,32,1
5,0.0,25,0,52,1
12,0.0,40,1,27,0
14,0.0,40,1,60,0
13,1092.8412024287468,40,0,41,2
13,0.0,62,1,34,0
9,0.0,40,1,30,0
10,0.0,25,0,35,1
13,0.0,40,0,39,1
10,0.0,40,0,64,1
7,0.0,20,1,17,0
11,0.0,40,1,37,0
9,0.0,45,1,43,0
9,0.0,25,1,30,0
6,0.0,12,0,17,1
9,0.0,40,1,29,0
10,0.0,40,1,24,0
13,0.0,50,1,27,0
13,0.0,40,1,69,0
9,0.0,40,1,30,0
9,0.0,40,1,29,0
4,0.0,40,1,61,0
4,0.0,38,0,70,1
13,0.0,40,1,32,0
9,1092.8412024287468,50,1,27,3
13,0.0,40,0,27,1
10,0.0,25,0,19,1
14,0.0,60,1,44,0
10,0.0,40,0,36,1
14,1092.8412024287468,50,1,45,3
13,0.0,60,0,29,1
13,1092.8412024287468,54,1,34,3
13,0.0,50,1,28,0
3,0.0,40,1,34,0
9,0.0,20,0,18,1
10,0.0,45,0,39,1
10,0.0,40,1,34,0
14,0.0,41,0,35,1
9,0.0,40,1,24,0
13,0.0,70,1,41,0
16,0.0,45,1,50,0
10,0.0,30,1,68,0
7,0.0,50,1,35,0
11,0.0,40,1,47,0
14,0.0,40,0,43,1
9,0.0,40,1,35,0
10,0.0,17,0,34,1
9,0.0,40,1,26,0
10,0.0,40,0,50,1
9,0.0,40,0,22,1
9,0.0,40,1,20,0
9,0.0,40,1,52,0
9,0.0,28,1,71,0
9,0.0,40,0,55,1
7,0.0,8,0,17,1
10,0.0,40,0,36,1
8,0.0,40,1,39,0
13,0.0,40,1,27,0
9,0.0,40,0,42,1
9,0.0,40,1,22,0
11,0.0,40,1,57,0
10,0.0,28,1,34,0
14,0.0,60,0,31,1
13,0.0,40,1,24,0
9,0.0,60,1,41,0
10,1092.8412024287468,40,0,30,2
7,0.0,32,0,17,1
9,0.0,20,0,26,1
2,0.0,50,1,32,0
6,0.0,45,1,55,0
8,0.0,20,0,19,1
14,0.0,50,0,28,1
15,0.0,60,1,49,0
13,0.0,40,1,23,0
9,0.0,40,1,43,0
10,0.0,40,1,40,0
13,0.0,40,1,41,0
10,0.0,40,1,23,0
9,0.0,40,1,59,0
9,0.0,35,1,20,0
9,0.0,40,1,21,0
10,0.0,50,1,44,0
13,0.0,48,1,31,0
13,1092.8412024287468,45,1,50,3
9,0.0,45,1,54,0
9,0.0,50,1,28,0
9,0.0,40,1,34,0
14,0.0,40,1,46,0
13,0.0,60,1,28,0
9,0.0,40,1,23,0
13,0.0,40,1,29,0
9,0.0,40,1,35,0
10,1092.8412024287468,50,1,41,3
14,1092.8412024287468,55,1,35,3
9,0.0,40,1,20,0
14,1092.8412024287468,16,0,42,2
4,1092.8412024287468,45,0,56,2
13,0.0,45,1,31,0
9,0.0,50,1,23,0
9,0.0,40,1,60,0
10,0.0,40,1,28,0
10,0.0,60,1,32,0
14,1092.8412024287468,40,0,36,2
13,0.0,60,1,44,0
10,0.0,48,1,34,0
9,0.0,40,1,27,0
9,0.0,50,1,49,0
9,0.0,40,0,48,1
9,0.0,50,1,47,0
13,0.0,65,1,34,0
12,0.0,40,1,27,0
10,0.0,40,1,24,0
9,0.0,30,1,24,0
10,0.0,40,1,25,0
11,0.0,40,0,36,1
9,0.0,45,1,38,0
3,0.0,40,1,57,0
10,0.0,50,1,24,0
9,0.0,40,1,41,0
11,0.0,60,1,56,0
9,0.0,40,0,19,1
9,0.0,32,1,44,0
11,0.0,40,0,34,1
13,0.0,40,1,25,0
9,0.0,40,1,27,0
9,0.0,40,1,22,0
10,0.0,55,1,59,0
7,0.0,50,1,34,0
9,0.0,65,1,30,0
10,0.0,38,0,21,1
10,0.0,40,1,24,0
13,0.0,50,1,35,0
11,0.0,40,1,32,0
10,0.0,45,0,45,1
9,0.0,40,0,30,1
13,0.0,55,1,28,0
13,0.0,5,0,28,1
9,0.0,44,0,29,1
